repo,url,name
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.ms-my
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.mt
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.nb
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.nb-no
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.nl
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.pl
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.pt
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.ro
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.ru
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.sk
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.sl
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.sr
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.sr-latn
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.sv
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.th-th
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.tr
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.uk
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.uz-cyrl-uz
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.uz-latn-uz
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.vi
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.zh-cn
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.zh-hans
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,humanizer.core.zh-hant
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,isexternalinit
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,jaeger
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,jaeger.thrift
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,jaeger.thrift.vendoredthrift
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,jetbrains.annotations
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,jint
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,jquery
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,jquery.validation
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,librdkafka.redist
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,log4net
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,mediatr
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,mediatr.contracts
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,mediatr.extensions.microsoft.dependencyinjection
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,messagepack
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,messagepack.annotations
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.app.ref
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.app.runtime.win-x64
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.authentication.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.authentication.core
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.authentication.jwtbearer
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.authentication.negotiate
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.authentication.openidconnect
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.authorization
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.authorization.policy
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.components.web
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.connections.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.diagnostics
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.diagnostics.abstractions
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.hostfiltering
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.hosting
nuget.org-proxy,https://nexus.mgts.ru/repository/nuget.org-proxy/,microsoft.aspnetcore.hosting.abstractions
